batch_size,time_taken_embed,time_taken_law,time_taken_finance,time_taken_healthcare,results,model_name,embedding_model,embedding
1,0.0005616999987978488,0.000785399999585934,0.00036660000478150323,0.00035969999589724466,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003867999985232018,0.0003754999997909181,0.00035539999953471124,0.00035260000004200265,"[0, 0, 0]",xgb,tf_idf,True
1,0.00040099999750964344,0.00040750000334810466,0.00048400000378023833,0.0005431999961729161,"[0, 0, 0]",xgb,tf_idf,True
1,0.00039480000123148784,0.00043900000309804454,0.00037539999902946874,0.00036840000393567607,"[0, 0, 0]",xgb,tf_idf,True
1,0.00036950000503566116,0.0003667999990284443,0.00035150000621797517,0.000352700000803452,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035740000021178275,0.00036439999530557543,0.0005070999977760948,0.00041760000021895394,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003620999996201135,0.00040240000089397654,0.00039629999810131267,0.0009377000023960136,"[0, 0, 0]",xgb,tf_idf,True
1,0.0007537999990745448,0.0010856000008061528,0.0004301000008126721,0.00039000000106170774,"[0, 0, 0]",xgb,tf_idf,True
1,0.0004139000011491589,0.0003862999947159551,0.0005272000053082593,0.0007697999972151592,"[0, 0, 0]",xgb,tf_idf,True
1,0.0006571999983862042,0.00044269999489188194,0.0003834000017377548,0.00037010000232839957,"[0, 0, 0]",xgb,tf_idf,True
1,0.00037090000114403665,0.00037629999860655516,0.0003618000046117231,0.0003804000007221475,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003679000001284294,0.00039200000173877925,0.002620899998873938,0.0004571000026771799,"[0, 0, 0]",xgb,tf_idf,True
1,0.0004864000002271496,0.0003972999984398484,0.00036109999928157777,0.00036099999852012843,"[0, 0, 0]",xgb,tf_idf,True
1,0.000367199994798284,0.0003798000034294091,0.00035120000393362716,0.00042969999776687473,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003741999971680343,0.0003802999999606982,0.00036389999877428636,0.000381799996830523,"[0, 0, 0]",xgb,tf_idf,True
1,0.000375000003259629,0.00043649999861372635,0.00044049999996786937,0.00044269999489188194,"[0, 0, 0]",xgb,tf_idf,True
1,0.00043480000022100285,0.0003947999939555302,0.0003782999992836267,0.0003532999980961904,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003599999981815927,0.00037120000342838466,0.00035679999564308673,0.00037009999505244195,"[0, 0, 0]",xgb,tf_idf,True
1,0.0005798000056529418,0.0005891999971936457,0.0003637000045273453,0.0004152999972575344,"[0, 0, 0]",xgb,tf_idf,True
1,0.0004492999942158349,0.00039229999674716964,0.0003630999999586493,0.0003595999951357953,"[0, 0, 0]",xgb,tf_idf,True
1,0.00036890000046696514,0.00037039999733678997,0.00036949999775970355,0.00035799999750452116,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003674000035971403,0.0003712999969138764,0.0003513999981805682,0.00047929999709594995,"[0, 0, 0]",xgb,tf_idf,True
1,0.0006133999995654449,0.00040389999776380137,0.000494200001412537,0.0004655999946407974,"[0, 0, 0]",xgb,tf_idf,True
1,0.0005980999994790182,0.00041290000081062317,0.0004523999959928915,0.0003724999987753108,"[0, 0, 0]",xgb,tf_idf,True
1,0.00045059999683871865,0.0003987000018241815,0.00037290000182110816,0.00035120000393362716,"[0, 0, 0]",xgb,tf_idf,True
1,0.0006015000035404228,0.00040889999945648015,0.00043559999903663993,0.0003648000056273304,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003721000030054711,0.0003682000024127774,0.00035000000207219273,0.00034980000054929405,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003682999958982691,0.000363799998012837,0.00035339999885763973,0.0003496999997878447,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035790000401902944,0.0003671000013127923,0.00036240000190446153,0.0003480000013951212,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003495999990263954,0.0004231000057188794,0.0003715999991982244,0.0003569000036804937,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003704000046127476,0.00037689999589929357,0.00035849999403581023,0.00035429999843472615,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035459999344311655,0.0003757999947993085,0.00036589999945135787,0.0003496999997878447,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035339999885763973,0.00036330000148154795,0.00034980000054929405,0.0003569000036804937,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035149999894201756,0.00048599999718135223,0.000378099997760728,0.0003630999999586493,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003615000023273751,0.0003895999980159104,0.0004769999941345304,0.00047479999921051785,"[0, 0, 0]",xgb,tf_idf,True
1,0.0004984999977750704,0.00040669999725650996,0.00036669999826699495,0.00035849999403581023,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003513999981805682,0.00037259999953676015,0.00036050000198883936,0.0003499000013107434,"[0, 0, 0]",xgb,tf_idf,True
1,0.00040079999598674476,0.0005172000019229017,0.0004374999989522621,0.00036439999530557543,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003616999965743162,0.00037509999674512073,0.00035660000139614567,0.0003617000038502738,"[0, 0, 0]",xgb,tf_idf,True
1,0.0005875999995623715,0.0003919000009773299,0.00036669999826699495,0.0004011000055470504,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003499999947962351,0.0003664999967440963,0.00035480000224197283,0.0003530999965732917,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003687999997055158,0.000487600002088584,0.00043450000521261245,0.0003552999987732619,"[0, 0, 0]",xgb,tf_idf,True
1,0.0004555000050459057,0.00036810000165132806,0.00035370000114198774,0.00034730000334093347,"[0, 0, 0]",xgb,tf_idf,True
1,0.00034860000596381724,0.0003760999970836565,0.0003521000035107136,0.00035339999885763973,"[0, 0, 0]",xgb,tf_idf,True
1,0.00034810000215657055,0.00035990000469610095,0.00034839999716496095,0.00042550000216579065,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003578000032575801,0.0003722000037669204,0.00035709999792743474,0.0003463000030023977,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003484999979264103,0.00036130000080447644,0.0003639999995357357,0.0003463000030023977,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003479000006336719,0.00035969999589724466,0.00036249999538995326,0.00035320000461069867,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003463000030023977,0.000360099998943042,0.00034470000537112355,0.00034839999716496095,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003466000052867457,0.0003832000002148561,0.00035600000410340726,0.00034900000173365697,"[0, 0, 0]",xgb,tf_idf,True
1,0.00034500000037951395,0.00036250000266591087,0.00035769999522017315,0.00034919999598059803,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003445000038482249,0.0003626000034273602,0.0003502999970805831,0.0003494000047794543,"[0, 0, 0]",xgb,tf_idf,True
1,0.000352399998519104,0.0003711000026669353,0.00035490000300342217,0.0003496999997878447,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003419999993639067,0.0003701999958138913,0.000367600005120039,0.00035509999725036323,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003519000019878149,0.00038019999919924885,0.0003574999936972745,0.000367199994798284,"[0, 0, 0]",xgb,tf_idf,True
1,0.000342100000125356,0.0003637000045273453,0.00034890000097220764,0.0004361000028438866,"[0, 0, 0]",xgb,tf_idf,True
1,0.000659100005577784,0.0004298999992897734,0.000360099998943042,0.00035620000562630594,"[0, 0, 0]",xgb,tf_idf,True
1,0.00040219999937107787,0.0004591000033542514,0.0003595000016503036,0.0003695999985211529,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003589999978430569,0.00037090000114403665,0.0003521000035107136,0.00034920000325655565,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003431000004638918,0.000371000001905486,0.0003504000051179901,0.00034779999987222254,"[0, 0, 0]",xgb,tf_idf,True
1,0.00034389999927952886,0.00036240000190446153,0.00035010000283364207,0.0003530000030878,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003659999929368496,0.000381499994546175,0.0004343999971752055,0.00038579999818466604,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003691000019898638,0.0005684999996447004,0.00035679999564308673,0.0003598000039346516,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035149999894201756,0.0003696999992826022,0.00035180000122636557,0.0003538999953889288,"[0, 0, 0]",xgb,tf_idf,True
1,0.00034550000418676063,0.0003507000001263805,0.0004029000047012232,0.0004225000011501834,"[0, 0, 0]",xgb,tf_idf,True
1,0.00038779999886173755,0.00039459999970858917,0.00035930000012740493,0.00037000000156695023,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003684999974211678,0.0003904999975929968,0.0003896999987773597,0.0003609000050346367,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003462999957264401,0.00037089999386807904,0.00035170000046491623,0.00035629999911179766,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003436999977566302,0.0003619999988586642,0.0005154000027687289,0.0006040000007487833,"[0, 0, 0]",xgb,tf_idf,True
1,0.00067299999500392,0.0006160000048112124,0.0004197000016574748,0.0004399999961606227,"[0, 0, 0]",xgb,tf_idf,True
1,0.000549100004718639,0.0006146000014268793,0.00041789999522734433,0.00039710000419290736,"[0, 0, 0]",xgb,tf_idf,True
1,0.000381799996830523,0.0003800000049523078,0.0005826999986311421,0.00036860000545857474,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035770000249613076,0.00038830000266898423,0.00046640000073239207,0.000381799996830523,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003978000022470951,0.0006046999988029711,0.00036109999928157777,0.0003612000000430271,"[0, 0, 0]",xgb,tf_idf,True
1,0.00042129999928874895,0.0005279999968479387,0.0003775000004679896,0.0004397000011522323,"[0, 0, 0]",xgb,tf_idf,True
1,0.0004120999947190285,0.00043480000022100285,0.000385499995900318,0.0003552000052877702,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003524999992805533,0.00038189999759197235,0.0003722000037669204,0.00040109999827109277,"[0, 0, 0]",xgb,tf_idf,True
1,0.00035569999454310164,0.00039059999835444614,0.0003651000006357208,0.0003538000019034371,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003469000002951361,0.00036579999868990853,0.00036049999471288174,0.0003504999986034818,"[0, 0, 0]",xgb,tf_idf,True
1,0.00034220000088680536,0.0006310000026132911,0.00037799999699927866,0.00035599999682744965,"[0, 0, 0]",xgb,tf_idf,True
1,0.0003569999971659854,0.0003754999997909181,0.0005543000006582588,0.0005070999977760948,"[0, 0, 0]",xgb,tf_idf,True
1,0.00046970000403234735,0.0003760999970836565,0.0003618000046117231,0.00035539999953471124,"[0, 0, 0]",xgb,tf_idf,True
